source,listing_id,district,lat,lon,property_type_ar,property_type_en,price_sar,area_sqm,price_per_sqm,bedrooms,bathrooms,age_years,listing_date,url
haraj,11166662366,المونسية,,,Land,plot,5184000.0,648.0,8000.0,,,,2025-09-27,https://haraj.com.sa/11166662366/للبيع_ارض_بالمونسيه_الغربيه/
haraj,11166185022,عريض,,,Land,plot,360936.0,216.0,1671.0,,,,2025-09-19,https://haraj.com.sa/11166185022/ارض_بحي_عريض_للبيع/
haraj,11164926242,النخبة,,,Land,plot,936000.0,360.0,2600.0,,,,2025-08-30,https://haraj.com.sa/11164926242/للبيع_ارض_سكنية_في_النخبة_قريبة_من_خريص/
haraj,11162758380,المونسية,,,Land,plot,22110660.0,2456.74,9000.0,,,,2025-07-27,https://haraj.com.sa/11162758380/للبيع_ارض_تجارية_راس_بلك_حي_المنوسية/
haraj,11162050046,المرجان,,,Land,plot,939600.0,324.0,2900.0,,,,2025-07-15,https://haraj.com.sa/11162050046/قطع_اراضي_للبيع_كامل_أو_تجزئة_بحي_أسس_المرجان/
haraj,11180725081,عكاظ,24.501322405963,46.670319893335,فيلا,villa,950000.0,300.0,3166.67,4,,,2026-05-16,https://haraj.com.sa/11180725081/للبيع_فيلا_حي_عكاظ_مخطط_العجلان/
haraj,11180603884,الحزم,24.533965458753,46.650304095148,فيلا,villa,1500000.0,365.0,4109.59,13,,0,2026-05-14,https://haraj.com.sa/11180603884/فيله_للبيع/
haraj,11180339334,عكاظ,24.506519087053,46.671101850108,فيلا,villa,770000.0,247.0,3117.41,4,,0,2026-05-10,https://haraj.com.sa/11180339334/تاون_هاوس_امامي_في_العجلان_بسعر_770_الف_فقط_مساحه_310/
haraj,11180267973,عكاظ,24.50311025437,46.674654247873,فيلا,villa,2500000.0,516.0,4844.96,7,,,2026-05-09,https://haraj.com.sa/11180267973/للبيع_فلة_مع_شقة_في_حي_عكاظ_مخطط_العجلان/
haraj,11180055868,ديراب,28.417410027114,48.464958972911,Floor,villa,250000.0,250.0,1000.0,6,,,2026-05-05,https://haraj.com.sa/11180055868/فيلا_دوبلكس_للبيع/
haraj,11179143062,عكاظ,24.51711279755,46.686683859119,Villa,villa,880000.0,292.75,3005.98,5,,0,2026-04-20,https://haraj.com.sa/11179143062/تاون_هاوس_للبيع/
haraj,11178506846,عكاظ,24.505135287528,46.675177698543,Villa,villa,1300000.0,301.11,4317.36,7,,,2026-04-10,https://haraj.com.sa/11178506846/فله_دبلوكس_للبيع/
haraj,11178108720,عكاظ,24.503829300738,46.669320449928,Villa,villa,1050000.0,268.8,3906.25,6,,0,2026-04-04,https://haraj.com.sa/11178108720/فيلا_دبلوكس_للبيع_عكاظ_الرياض/
haraj,11176464795,عكاظ,24.504605119416,46.674586913625,فيلا,villa,88000.0,350.0,251.43,7,,0,2026-03-04,https://haraj.com.sa/11176464795/فيلا_في_عكاض_جميع_المكيفات_راكبه_للإيجار_80_ألف/
haraj,11175974725,عكاظ,24.495372159221,46.658938204141,Villa,villa,1190000.0,242.86999511719,4899.74,6,,0,2026-02-23,https://haraj.com.sa/11175974725/للبيع_دبلوكس_مساحة242م_مليون_150_الف_عكاض_الشفاء_الرياض/
haraj,11173742960,عكاظ,24.527559000898,46.655894833842,Floor,villa,650000.0,165.23,3933.91,5,,0,2026-01-19,https://haraj.com.sa/11173742960/للبيع_تاون_هاوس_علوي_بحي_سما_عكاظ_كود_33/
haraj,11173165273,عكاظ,24.501431890518,46.67412214833,فيلا,villa,990000.0,167.05,5926.37,4,,,2026-01-09,https://haraj.com.sa/11173165273/تاون_هاوس_للبيع_حي_عكاظ/
haraj,11172892437,عكاظ,24.519591618621,46.664979996113,فيلا,villa,2100000.0,405.0,5185.19,5,,,2026-01-05,https://haraj.com.sa/11172892437/فيلا_للبيع_في_حي_عكاظ/
haraj,11172463550,عكاظ,24.505665710478,46.657414975489,Villa,villa,850000.0,245.19,3466.7,6,,0,2025-12-29,https://haraj.com.sa/11172463550/فيلا_تاون_هاوس_ثلاث_أدوار_300_متر_السعر_850_الف_ريال/
haraj,11169452137,عكاظ,24.503505020941,46.668584130371,Villa,villa,850000.0,310.28,2739.46,4,,0,2025-11-10,https://haraj.com.sa/11169452137/فلل_تاون_هاوس/
haraj,11168404075,Uqaz,24.502816574709,46.680512032305,Villa,villa,1300000.0,303.6,4281.95,6,,,2025-10-24,https://haraj.com.sa/11168404075/فيلا_للبيع/
haraj,11166460960,عكاظ,,,Villa,villa,1400000.0,307.0,4560.26,5,,0,2025-09-23,https://haraj.com.sa/11166460960/فيلا_دبلكس_جديده_للبيع_حي_عكاظ/
haraj,11179011144,الخليج,27.376973758263,41.193537956705,ارض,plot,150.0,300.0,0.5,,,,2026-04-18,https://haraj.com.sa/11179011144/ارض_للبيع_في_محافظة_موقق_منطقة_حائل_ارضين_كل_ارض_300_متر/
haraj,11176849829,الخليج,24.777431038283,46.818654431028,Land,plot,4300.0,375.0,11.47,,,,2026-03-11,https://haraj.com.sa/11176849829/للبيع_قطعه_ارض_سكني_حي_الخليج_المساحه_375م_الاطوال_12_53/
haraj,11175813393,الجنادرية,24.844801518345,46.890730627759,دور,plot,850000.0,233.1,3646.5,6,,0,2026-02-20,https://haraj.com.sa/11175813393/دور_ارضي_للبيع_حي_غصون_360/
haraj,11175672049,الخليج,24.779709499103,46.808766094716,Land,plot,4134.0,750.0,5.51,,,,2026-02-18,https://haraj.com.sa/11175672049/للبيع_قطعه_ارض_سكنيه_حي_الخليج_المساحه_750م_الاطوا/
haraj,11175331832,الخليج,24.771007004782,46.791310262344,ارض,plot,4300.0,500.0,8.6,,,,2026-02-12,https://haraj.com.sa/11175331832/ارض_تجارى_سكنى_للبيع_حى_الخليج/
haraj,11175318392,الخليج,24.782133268401,46.820759259654,ارض,plot,4350.0,1050.0,4.14,,,,2026-02-12,https://haraj.com.sa/11175318392/ارض_تجاريه_الرياض_حي_الخليج_شارع_ابن_الهيثم_المتر_4350ريال/
haraj,11175143263,عريض,24.458462724623,46.69964760669,ارض,plot,350.0,200.0,1.75,,,,2026-02-09,https://haraj.com.sa/11175143263/ارض_سكنية_صغيرة_للبيع_في_عريض_في_الرياض_على_3_شوارع_رأس_بلك/
haraj,11174718931,حي الخليج,24.772589717912,46.793970413203,ارض,plot,5000.0,375.0,13.33,,,,2026-02-03,https://haraj.com.sa/11174718931/ارض_سكنيه_الخليج/
haraj,11174445500,الخليج,24.769613122962,46.783337441351,Land,plot,5000.0,621.0,8.05,,,,2026-01-30,https://haraj.com.sa/11174445500/للبيع_ارض_حي_الخليج/
haraj,11169941870,الخليج,24.780170692929,46.805634406995,,plot,2400000.0,480.0,5000.0,,,,2025-11-17,https://haraj.com.sa/11169941870/للبيع_قطعة_ارض_سكنية_حي_الخليج/
haraj,11169709029,ضاحية نمار,24.486250186047,46.500654156146,,plot,550375.0,437.5,1258.0,,,,2025-11-14,https://haraj.com.sa/11169709029/أرض_سكنيه_للبيع_حي_نمار/
haraj,11166645035,المشرق,,,Land,plot,2500000.0,750.0,3333.33,,,,2025-09-27,https://haraj.com.sa/11166645035/البيع_235مخطط_3449منح_الشرق_الرياض/
haraj,11166342840,المرجان,,,ارض,plot,779948.0,300.0,2599.83,,,,2025-09-21,https://haraj.com.sa/11166342840/أرض_للبيع_العقاريه_بارك/
haraj,11163538685,النظيم,,,Land,plot,2875000.0,1250.0,2300.0,,,,2025-08-09,https://haraj.com.sa/11163538685/ارض_سكنية_للبيع_حي_النظيم/
haraj,11179933742,النسيم الغربي,24.710822060126,46.827789241343,فيلا,villa,1100000.0,259.0,4247.1,6,,0,2026-05-04,https://haraj.com.sa/11179933742/للبيع_فيلا_دبلكس_درج_داخلي_حي_النسيم/
haraj,11179851531,النسيم الشرقي,24.740143672068,46.833745972578,فيلا,villa,13000000.0,380.0,34210.53,5,,,2026-05-02,https://haraj.com.sa/11179851531/للبيع_فيلا_مميزة_في_النسيم_الشرقي/
haraj,11179726948,النسيم الشرقي,24.739993795632,46.833857355174,فيلا,villa,1800000.0,380.0,4736.84,5,,,2026-04-30,https://haraj.com.sa/11179726948/للبيع_فيلا_زاوية_في_النسيم_الشرقي/
haraj,11179003599,عكاظ,24.501924991368,46.676441351243,فيلا,villa,813000.0,270.5,3005.55,3,,,2026-04-18,https://haraj.com.sa/11179003599/فيلا_للبيع/
haraj,11178949151,النسيم الغربي,24.728848347509,46.834695867967,Villa,villa,900000.0,375.0,2400.0,15,,35,2026-04-18,https://haraj.com.sa/11178949151/فيلا_للبيع_900الف_على_شور/
haraj,11178869155,النسيم الغربي,24.732190950068,46.8092379086,Villa,villa,1400000.0,375.0,3733.33,12,,35,2026-04-16,https://haraj.com.sa/11178869155/للبيع_فيلا_استثمارية_مؤجرة103الاف/
haraj,11178432622,الملز,24.675090584039,46.73872760165,Villa,villa,120000.0,281.04,426.99,4,,0,2026-04-09,https://haraj.com.sa/11178432622/فيلا_فاخره_للإيجار_بحي_النسيم/
haraj,11178140500,البيان,24.874618048453,46.862348599915,Villa,villa,3300000.0,478.0,6903.77,6,,0,2026-04-04,https://haraj.com.sa/11178140500/فيلا_درج_داخلي_للبيع/
haraj,11176777296,النسيم الغربي,24.742736355957,46.822087416351,Villa,villa,4100000.0,1225.0,3346.94,5,,,2026-03-09,https://haraj.com.sa/11176777296/فيلا_للبيع_مساحة_1225_متر_شارعين_في_النسيم_الغربي_جهة_خريص/
haraj,11176393370,النرجس,24.905794376117,46.625549163661,فيلا,villa,3000000.0,250.0,12000.0,5,,0,2026-03-03,https://haraj.com.sa/11176393370/فلتين_دبلكس_للبيع_حي_النرجس/
haraj,11173919971,النسيم الغربي,24.739231058344,46.810071808223,Villa,villa,1000000.0,375.0,2666.67,5,,,2026-01-21,https://haraj.com.sa/11173919971/للبيع_والايجار_عمارة_جديدة_في_النسيم_الشرقي/
haraj,11173917159,النسيم الغربي,24.733646443596,46.825594844472,ارض,plot,2800.0,600.0,4.67,,,,2026-01-21,https://haraj.com.sa/11173917159/ارض_للبيع_بالنسبم_قائم_عليها_فيلا_تصلح_للسكن/
haraj,11173652578,النسيم الغربي,24.73269593142,46.809084916593,Villa,villa,2200000.0,625.0,3520.0,12,,,2026-01-17,https://haraj.com.sa/11173652578/للبيع_فيلا_625م_النسيم_الغربي/
haraj,11173563066,النسيم الغربي,24.731683213914,46.826984294904,فيلا,villa,1200000.0,220.79,5435.03,5,,0,2026-01-16,https://haraj.com.sa/11173563066/للبيع_تاون_هاوس_في_حي_النسيم_الغربي/
haraj,11170346344,West Naseem,24.725883957816,46.831037605353,Building,building,4577.0,437.5,10.46,19,,0,2025-11-24,https://haraj.com.sa/11170346344/فيلا_للبيع_عظم_دورين_وملحق/
haraj,11180675114,الملقا,24.814745153544,46.606464498755,Land,plot,10690.0,18.71,571.35,,,,2026-05-15,https://haraj.com.sa/11180675114/أرض_للبيع_الملقا_سعر_مناسب/
haraj,11179029871,الملقا,24.803614036451,46.602583284327,Land,plot,13500.0,450.0,30.0,,,,2026-04-19,https://haraj.com.sa/11179029871/أرض_للبيع_حي_الملقا/
haraj,11178526227,الملقا,25.1663156578,45.79590444231,ارض,plot,350000.0,630.0,555.56,,,,2026-04-11,https://haraj.com.sa/11178526227/ارض_محافظة_ثادق/
haraj,11177531743,الملقا,24.808644093395,46.597823343127,ارض,plot,10670.0,375.0,28.45,,,,2026-03-25,https://haraj.com.sa/11177531743/فرصة_اقل_سعر_بالسوق_ارض_للبيع_بحي_الملقا_مساحة375_بسعر_8500/
haraj,11176997690,الملقا,27.486791104514,41.656723191542,Building,building,9000000.0,347.65,25888.11,30,,,2026-03-13,https://haraj.com.sa/11176997690/محطة_وقود_بنزين_للبيع_طريق_السريع_حائل_المدينة/
haraj,11176077864,الملقا,24.789325339963,46.596747655492,Land,plot,14000.0,1266.47,11.05,,,,2026-02-25,https://haraj.com.sa/11176077864/أرض_للبيع_حي_الملقاالرياض/
haraj,11173780930,الربيع,24.787212338289,46.652847723565,ارض,plot,7650.0,590.0,12.97,,,,2026-01-19,https://haraj.com.sa/11173780930/أرض_للبيع_حي_الربيع_الغربي_كود_298/
haraj,11173492141,الملقا,24.800191990244,46.591428931707,ارض,plot,11600.0,360.0,32.22,,,,2026-01-15,https://haraj.com.sa/11173492141/للبيع_أرض_في_حي_الملقامربع_نجد_/
haraj,11170132452,Al Yasmin,25.897731591817,45.376480840914,Land,plot,700114.47,1116.61,627.0,,,,2025-11-20,https://haraj.com.sa/11170132452/بيع_وشراء_وتسويق_العقارات_الرياض/
haraj,11168009515,Al Malqa,24.813338173403,46.606940531515,Land,plot,12675000.0,975.0,13000.0,,,,2025-10-18,https://haraj.com.sa/11168009515/ارض_سكنية_مميزة_في_حي_الملقا/
haraj,11167907764,Al Arid,24.90326601869,46.603729593276,Land,plot,3798630.0,690.66,5500.0,,,,2025-10-16,https://haraj.com.sa/11167907764/ارض_للبيع_بالعارض/
haraj,11167861289,An Nahdah,24.758108541422,46.82968049064,Land,plot,7400000.0,1850.0,4000.0,,,,2025-10-15,https://haraj.com.sa/11167861289/ارض_للبيع_حى_النهضه/
haraj,11167817973,Al Malqa,24.80272550725,46.594987259802,Land,plot,3600000.0,360.0,10000.0,,,,2025-10-15,https://haraj.com.sa/11167817973/للبيع_ارض_سكنيه_حي_الملقا_مساحه_360م_شارع_15/
haraj,11164989122,الملقا,,,Land,plot,4500000.0,450.0,10000.0,,,,2025-08-31,https://haraj.com.sa/11164989122/أرض_سكنية_للبيع_في_حي_الملقا_شمال_الرياض/
haraj,11179386894,الملقا,24.809604077186,46.599218138904,فيلا,villa,5000000.0,450.0,11111.11,13,,,2026-04-24,https://haraj.com.sa/11179386894/فيلا/
haraj,11178632699,السويدي,24.586021299655,46.668647693405,Villa,villa,1190000.0,248.0,4798.39,6,,,2026-04-12,https://haraj.com.sa/11178632699/دبلكس_ملتصق_بحي_السويدي_للبيع/
haraj,11177904205,الملقا,24.815089904294,46.593399276276,Villa,villa,4450000.0,200.0,22250.0,5,,,2026-04-01,https://haraj.com.sa/11177904205/فيلا_دبلكس_في_حي_الملقا_على_شارعين/
haraj,11177879441,الملقا,24.834708604664,46.57961398519,Villa,villa,5000000.0,200.0,25000.0,10,,,2026-03-31,https://haraj.com.sa/11177879441/للبيع_فله_في_حي_الملقا/
haraj,11177076972,الملقا,24.79373183,46.622473187,Villa,villa,3800000.0,312.5,12160.0,8,,,2026-03-15,https://haraj.com.sa/11177076972/للبيع_فيلا_بحي_الملقى/
haraj,11174278860,المهدية,24.656022215128,46.523844551877,Villa,villa,3650000.0,408.36,8938.19,5,,0,2026-01-27,https://haraj.com.sa/11174278860/فيلة_للبيعبسعر_مميز_وموقع_مميز_/
haraj,11171581743,الملقا,24.803699527624,46.603090658988,Villa,villa,5000000.0,300.0,16666.67,10,,,2025-12-14,https://haraj.com.sa/11171581743/للبيع_فيلا_دوبلكس_بحي_الملقا/
haraj,11171304023,الملقا,24.7933620165,46.596222879,فيلا,villa,9750000.0,525.0,18571.43,8,,,2025-12-09,https://haraj.com.sa/11171304023/للبيع_فيلا_شمال_الرياض_حي_الملقا_السوليدير_مودرن_حدائق_قبو/
haraj,11168872526,Al Malqa,24.780103363166,46.589799008585,Villa,villa,4500000.0,253.4,17758.48,5,,,2025-11-01,https://haraj.com.sa/11168872526/فيلا_للبيع_الرياض_حي_الملقا/
haraj,11168562725,Ar Rimal,24.85206868504,46.839451476728,Villa,villa,1800000.0,261.37,6886.79,5,,,2025-10-26,https://haraj.com.sa/11168562725/فيلا_للبيع_بالرمال/
haraj,11162290827,الملقا,,,Villa,villa,13000000.0,500.1,25994.8,6,,0,2025-07-19,https://haraj.com.sa/11162290827/مشروع_فلل_جديدة_مساحات_700_600_500م/
haraj,11180804731,الزاهر,25.040075743998,47.068406073681,ارض,plot,522.0,900.0,0.58,,,,2026-05-17,https://haraj.com.sa/11180804731/أرض_للبيع_في_منح_الشرق_مخطط_3134_/
haraj,11180776381,المعيزلة,24.811245751361,46.838482267238,Land,plot,3700.0,1470.0,2.52,,,,2026-05-17,https://haraj.com.sa/11180776381/أرض_في_حي_المعيزيلة_قريبة_من_طريق_السلطان_قابوس_بن_سعيد/
haraj,11180503643,العلا,25.002483250046,47.112079620758,ارض,plot,25.0,3391.0,0.01,,,,2026-05-13,https://haraj.com.sa/11180503643/أرض_للإيجار_في_مخطط_3144_منح_الشرق/
haraj,11180123868,النهضة,24.755538632998,46.799698104796,فيلا,villa,6600000.0,2000.0,3300.0,12,,,2026-05-06,https://haraj.com.sa/11180123868/للبيع_راس_بلك_سكنيالرياض_حي_النهضة_6_600_000/
haraj,11180047496,الزاهر,25.038938698362,47.051602414215,ارض,plot,715.0,840.0,0.85,,,,2026-05-05,https://haraj.com.sa/11180047496/للبيع_أرض_مخططات_رماح_3134/
haraj,11179871428,النسيم الغربي,24.724271687633,46.829116686993,ارض,plot,4200.0,875.0,4.8,,,,2026-05-03,https://haraj.com.sa/11179871428/فرصه_ارض_تجاريه_في_حي_النسيم/
haraj,11179701323,النهضة,24.0,46.0,ارض,plot,769950.0,265.5,2900.0,,,,2026-04-30,https://haraj.com.sa/11179701323/فرصة_للبيع_ارض_في_حي_الندوه/
haraj,11179436815,النهضة,24.761006611528,46.81962121316,ارض,plot,4500.0,450.0,10.0,,,,2026-04-25,https://haraj.com.sa/11179436815/للبيع_أرض_سكنية_حي_النهضة_زاوية_450_م/
haraj,11178369444,المعيزلة,24.811245751361,46.838482267238,Land,plot,3700.0,1470.0,2.52,,,,2026-04-08,https://haraj.com.sa/11178369444/الرياض_حي_المعيزبله_قريبة_من_طريق_السلطان_قابوس_بن_سعيد/
haraj,11177102830,النهضة,25.114323476188,45.230500422089,ارض,plot,248888889.0,450.0,553086.42,,,,2026-03-15,https://haraj.com.sa/11177102830/ارض_للبيع_حي_النهضة_شقراء_بمدينة_الرياض/
haraj,11175856820,اليرموك,24.803982962376,46.789432139581,Land,plot,5500.0,638.0,8.62,,,,2026-02-21,https://haraj.com.sa/11175856820/ارض_للبيع_حي_اليرموك/
haraj,11174595220,النهضة,24.755385383614,46.812636982429,Land,plot,3450.0,379.60000610352,9.09,,,,2026-02-01,https://haraj.com.sa/11174595220/للبيع_ارض/
haraj,11169424583,النهضة,24.750004556676,46.814366426782,Land,plot,9000000.0,2000.0,4500.0,,,,2025-11-09,https://haraj.com.sa/11169424583/اراضي_للبيع_بحي_النهضة/
haraj,11169397863,النهضة,24.749588029245,46.814492487331,Land,plot,13050000.0,2900.0,4500.0,,,,2025-11-09,https://haraj.com.sa/11169397863/فرصة_للمطوريين_العقاريينفلل_سكنية_بحي_النهضة_/
haraj,11166822331,النهضة,,,,plot,1632000.0,408.0,4000.0,,,,2025-09-29,https://haraj.com.sa/11166822331/ارض_للبيع_او_الايجار_سكنيه_حي_النهضه/
haraj,11162056344,النهضة,,,Land,plot,1575000.0,375.0,4200.0,,,,2025-07-15,https://haraj.com.sa/11162056344/للبيع_قطعة_ارض_حي_النهضة_الرياض/
haraj,11180475067,الرمال,24.840387081528,46.809099711754,فيلا,villa,2300000.0,450.0,5111.11,16,,,2026-05-12,https://haraj.com.sa/11180475067/فيلا_للبيع_حي_الرمال/
haraj,11179271253,العوالي,24.556113307866,46.605273753805,فيلا,villa,70000.0,360.0,194.44,3,,,2026-04-23,https://haraj.com.sa/11179271253/فيلا_للإيجار/
haraj,11178574160,بدر,24.513610403725,46.729744543484,Apartment,apartment,600.0,207.32,2.89,3,,0,2026-04-12,https://haraj.com.sa/11178574160/تاون_هاوس/
haraj,11178349231,العوالي,24.550791062161,46.622079152659,Villa,villa,1650000.0,300.0,5500.0,5,,,2026-04-08,https://haraj.com.sa/11178349231/فيلا_سكنيه_و_استثمارية_في_حي_العوالي_للبيع/
haraj,11176293724,العوالي,24.563398128561,46.589021228391,Villa,villa,1950000.0,300.0,6500.0,9,,0,2026-03-01,https://haraj.com.sa/11176293724/للبيع_فيلا_بسعر_مليون_و_950_ألف_بحى_العوالى_عرض_1591H/
haraj,11175136509,العوالي,24.563488874246,46.589018772012,فيلا,villa,2000000.0,300.0,6666.67,9,,0,2026-02-09,https://haraj.com.sa/11175136509/للبيع_فيلا_درج_داخلى_2_مليون_حي_العوالى_عرض_رقم_1592_H/
haraj,11175053548,العوالي,24.556417336729,46.60008784695,Floor,villa,1200000.0,246.09,4876.26,7,,0,2026-02-08,https://haraj.com.sa/11175053548/ادوار_منفصلة_مساحة_430_متر_/
haraj,11172778168,العوالي,24.553946473698,46.614409168573,Floor,villa,850000.0,256.48,3314.1,5,,0,2026-01-03,https://haraj.com.sa/11172778168/فيلا_درج_صالة_و_شقة_300_م_بحي_العوالي_مليونين_و_100_الف/
haraj,11172175101,طويق,24.564758695401,46.571344729266,Floor,villa,1050000.0,232.01,4525.67,7,,0,2025-12-24,https://haraj.com.sa/11172175101/تون_هاوس_في_العوالي_المساحه_235/
haraj,11170305877,العوالي,24.549378180577,46.628847695685,فيلا,villa,1450000.0,200.0,7250.0,7,,,2025-11-23,https://haraj.com.sa/11170305877/للبيع_فلة_دبلكس_نظام_دورين_وملحق/
haraj,11169525351,Al Awaly,24.555157224218,46.629831825745,Villa,villa,4500000.0,714.0,6302.52,15,,,2025-11-11,https://haraj.com.sa/11169525351/قصر_مصغر_سكني_للبيع_حي_العوالي/
haraj,11168248086,Al Awaly,24.55312705335,46.599339033672,Villa,villa,3000000.0,462.0,6493.51,9,,,2025-10-21,https://haraj.com.sa/11168248086/للبيع_فله_راقيه_موثثه_مع_شقه_دبلكس_في_العوالي/
haraj,11168178874,Al Suwaidi,24.583139700589,46.657352549166,Villa,villa,895000.0,177.23,5049.94,5,,0,2025-10-20,https://haraj.com.sa/11168178874/تاون_هاوس_حي_السويدي_للبيع/
haraj,11166824406,العوالي,,,Villa,villa,1700000.0,286.28,5938.24,3,,,2025-09-29,https://haraj.com.sa/11166824406/فيلا_للبيع_في_حي_العوالي_الرياض/
haraj,11165733983,العوالي,,,Villa,villa,1750000.0,283.87,6164.79,6,,0,2025-09-12,https://haraj.com.sa/11165733983/للبيع_فلا_درج_صالة_مودرن_حي_العوالي_الرياض/
haraj,11164861423,الرمال,,,Villa,villa,3000000.0,445.0,6741.57,6,,,2025-08-29,https://haraj.com.sa/11164861423/فله_للبيع_في_حي_الرمالالرياض/
haraj,11180535475,اليرموك,24.811547511128,46.77340431011,إستراحة,plot,600000.0,970.0,618.56,8,,,2026-05-13,https://haraj.com.sa/11180535475/للايجار_والاسثمار_ارض_تجاري_حي_اليرموك_الغربي/
haraj,11179493732,اليرموك,24.683436174374,44.964427217783,قطعة أرض سكنية,plot,350000.0,630.0,555.56,,,,2026-04-26,https://haraj.com.sa/11179493732/أرض_تجاريه_بالروسان/
haraj,11176921292,اليرموك,25.659105167172,46.365859624639,دور,plot,180000.0,500.0,360.0,4,,,2026-03-12,https://haraj.com.sa/11176921292/بيت_للبيع_500_م2_رويغب/
haraj,11176768178,اليرموك,25.568685405897,47.168866740703,ارض,plot,1050.0,625.0,1.68,,,,2026-03-09,https://haraj.com.sa/11176768178/ارض_للبيع_على_شارع_تجاري_40_رماح/
haraj,11176206351,اليرموك,24.812071761099,46.793397457508,Land,plot,6300.0,1050.0,6.0,,,,2026-02-27,https://haraj.com.sa/11176206351/شقه_للإيجار_حي_اليرموك/
haraj,11172983338,اليرموك,25.125786532924,46.406158270735,ارض,plot,600000.0,450.0,1333.33,,,,2026-01-06,https://haraj.com.sa/11172983338/مخطط_الخير_فرصه_سعر_ومواصفات/
haraj,11170971787,At Taawun,25.566811734326,47.147438373472,Land,plot,250250.0,550.0,455.0,,,,2025-12-04,https://haraj.com.sa/11170971787/ارض_للبيع_في_رماح_سكنية/
haraj,11163784497,اليرموك,,,Land,plot,690120.0,216.0,3195.0,,,0,2025-08-12,https://haraj.com.sa/11163784497/فرصه_مخطط_الخير_في_افضل_موقع/
haraj,11163706352,اليرموك,,,ارض,plot,2112500.0,325.0,6500.0,,,,2025-08-11,https://haraj.com.sa/11163706352/فرصة_ذهبية_أرض_زاوية_في_موقع_استراتيجي_للبيع_حي_اليرموك/
haraj,11162186889,اليرموك,,,Land,plot,2304000.0,360.0,6400.0,,,,2025-07-18,https://haraj.com.sa/11162186889/أرض_سكنية_زاوية_للبيع_حي_اليرموك_الرياض/
haraj,11180088494,ديراب,24.492076468042,46.624801641777,فيلا,villa,1000000.0,330.0,3030.3,8,,0,2026-05-06,https://haraj.com.sa/11180088494/فيلا_للبيع_حي_المها_غرب_الرياض/
haraj,11179612615,ضاحية نمار,24.49851473149,46.527420660685,Villa,villa,1600000.0,375.0,4266.67,12,,0,2026-04-28,https://haraj.com.sa/11179612615/فيلا_للبيع_جديده_دور_شقتين/
haraj,11179322445,ضاحية نمار,24.486032562286,46.522748548407,فيلا,villa,800000.0,339.44,2356.82,8,,0,2026-04-23,https://haraj.com.sa/11179322445/دور_ارضي/
haraj,11178682004,ضاحية نمار,24.502398704348,46.525245333333,فيلا,villa,25000.0,375.0,66.67,3,,0,2026-04-13,https://haraj.com.sa/11178682004/فيلا_للبيع/
haraj,11177542009,ضاحية نمار,24.495342672503,46.516275579279,دور,villa,1300000.0,375.0,3466.67,5,,0,2026-03-25,https://haraj.com.sa/11177542009/دور_مؤسس_ثلاث_شقق_في_نمار_3020_لوحة_3/
haraj,11177066208,ضاحية نمار,24.481042041185,46.538657079657,Villa,villa,1000180.0,450.0,2222.62,5,,0,2026-03-15,https://haraj.com.sa/11177066208/فيلا/
haraj,11176104064,ضاحية نمار,24.515375653479,46.457811106162,دور,villa,920000.0,267.29,3441.95,3,,0,2026-02-25,https://haraj.com.sa/11176104064/دور_ارضي_فاخر_مساحه_وسيعه_وتشطيبات_راقيه_بضاحية_نمار/
haraj,11175530059,ضاحية نمار,24.497248812594,46.491233901898,Villa,villa,2000000.0,450.0,4444.44,6,,0,2026-02-15,https://haraj.com.sa/11175530059/فلة_درج_داخلي_وشقتين_في_ضاحية_نمار_3020/
haraj,11174073397,ضاحية نمار,24.498267817591,46.49497315235,فيلا,villa,2000000.0,450.0,4444.44,20,,0,2026-01-24,https://haraj.com.sa/11174073397/فيلا_دور_وثلاث_شقق_للبيع/
haraj,11174023296,ضاحية نمار,24.483351539617,46.617171151155,فيلا,villa,780000.0,248.05,3144.53,8,,0,2026-01-23,https://haraj.com.sa/11174023296/للبيع_دور_وشقة_ب780_الف_فقط_موقع_مميز/
haraj,11171894872,ضاحية نمار,24.504100720005,46.46940215693,فيلا,villa,1800000.0,810.0,2222.22,9,,0,2025-12-20,https://haraj.com.sa/11171894872/للبيع_فيلا_مع_شقة_عظم_مليسة_مخطط_نمار_3020_لوحة_ل/
haraj,11168652766,ضاحية نمار,24.477401161645,46.520760269547,Villa,villa,2100000.0,525.0,4000.0,13,,0,2025-10-28,https://haraj.com.sa/11168652766/مطلوب_عروض_من_الملاك_نمار_3020/
haraj,11179995668,النظيم,24.862823672585,46.933197002889,ارض,plot,2200.0,348.0,6.32,,,,2026-05-04,https://haraj.com.sa/11179995668/اراضي_قطع_سكنيه_للبيع_مخطط_النخبه_مربع_السليمان/
haraj,11179506385,العلا,25.030441066912,47.164942558022,Land,plot,532.0,752.51,0.71,,,,2026-04-26,https://haraj.com.sa/11179506385/ارض_للبيع_منح_شرق_الرياض_زاويه_نستقبل_عروضكم/
haraj,11178476727,النخبة,25.043246111632,47.290030797261,ارض,plot,285.72,2100.0,0.14,,,,2026-04-10,https://haraj.com.sa/11178476727/ارض_للبيع_3234/
haraj,11177847326,النخبة,25.044146233356,47.299888594334,Land,plot,171.0,2352.0,0.07,,,,2026-03-31,https://haraj.com.sa/11177847326/للبيع_ارض_في_منح_شرق_الرياض/
